# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Apr 28 12:19:14 PDT 2020 [seed=1588101533653]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	exponential.popSize	exponential.growthRate	clock.rate	meanRate	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	treeLikelihood	branchRates	location.traitLikelihood	coalescent
150000	-861.4350693746132	-16.24938505599609	-845.1856843186172	0.3153453401486118	0.3999633257666688	0.7535758040974363	1.0	1.0	0.0013443191767249845	-1.6839317495090722E-4	-1.6839317495090722E-4	8.711454128247072E-4	0.1556065813258565	762.3295593427969	147.35897470941578	147.35897470941578	1176.398601796969	15779.499269654498	-550.9397793109158	0.0	-294.2459050077014	-10.635456713517419
160000	-852.3193466204596	-12.017914962921857	-840.3014316575377	0.3757159741016975	0.4706789387532964	2.576272465956606	1.0	1.0	0.0013603927030912445	2.7244823571773825E-4	2.7244823571773825E-4	0.0014548038862892097	-0.19366432511411036	763.726072507639	-143.026715138276	-143.02671513827602	714.1631844619529	15609.584005907025	-551.0294795629352	0.0	-289.27195209460245	-5.325690969272942
170000	-862.4846549784975	-15.37232104009155	-847.1123339384059	0.2514165340742806	0.46630654830367835	1.1564927206837021	1.0	1.0	7.819972913222367E-4	-2.738772131896368E-5	-2.738772131896368E-5	8.58878039635615E-4	0.033418544160563314	1280.2065414264612	40.822955494563026	40.82295549456303	1165.611415740974	19809.91595880477	-545.8965340946609	0.0	-301.215799843745	-9.777772476659177
180000	-868.055530300311	-23.085854700117245	-844.9696756001938	0.25047985966241487	0.5178221230732366	1.0542195812374195	1.0	1.0	7.225929167510248E-4	5.991809043181216E-5	5.991809043181216E-5	0.0011741162540871595	-0.0650512376714949	1389.7861760290468	-70.92426621836812	-70.92426621836812	855.3238600532418	17460.02042460272	-551.1540024885053	0.0	-293.81567311168845	-14.552483910046163
190000	-871.7724110360277	-20.996712223100346	-850.7756988129274	0.19468299387807747	0.47654187851452656	-0.3095598521902516	1.0	1.0	0.0010488427099114859	2.727118127915E-4	2.727118127915E-4	9.437314823714971E-4	-0.27410978988458695	1030.8888541594813	-297.89783795060066	-297.89783795060066	1145.7075233912244	18843.592569409004	-554.2300654798926	0.0	-296.5456333330349	-13.410658252745492
200000	-854.2411177762616	-15.533143662774222	-838.7079741134874	0.2309428011325862	0.5219539680410222	4.12996819538284	1.0	1.0	8.620906389091761E-4	-2.38610072917322E-5	-2.38610072917322E-5	6.81562467447845E-4	0.031128591878807677	1161.0959264674839	40.64912563566486	40.64912563566486	1468.6400394543323	20378.981597322774	-540.8161821126704	0.0	-297.891792000817	-3.0929422643145097
210000	-846.28050756557	-5.886195657680778	-840.3943119078892	0.1629622651587289	0.29500516546902905	1.361337019149206	1.0	1.0	8.502375450800328E-4	1.4601702196912514E-4	1.4601702196912514E-4	8.940342509816688E-4	-0.16747742262031745	1210.083141356789	-197.63531032726075	-197.63531032726073	1150.8039186644385	25157.72567997201	-547.698261351309	0.0	-292.69605055658013	3.3535037595011543
220000	-860.5403999681181	-18.93351319956775	-841.6068867685503	0.3115896250776536	0.34461979057518394	1.6912523924196863	1.0	1.0	0.0010846917182996021	4.749592433022215E-5	4.749592433022215E-5	0.0011691880458085185	-0.04217557368367955	923.5637479365498	-37.51792882538138	-37.517928825381375	856.8185009245141	17923.275563903564	-546.0537089492911	0.0	-295.5531778192592	-7.6496254542690965
230000	-859.5609829311861	-20.100661013731255	-839.4603219174548	0.3017198916404416	0.4762069680285387	2.5242639496604777	1.0	1.0	8.899593105229517E-4	7.55008124309084E-5	7.55008124309084E-5	0.0010006621157352437	-0.08000604837168113	1130.8856396205497	-85.3262886794344	-85.3262886794344	1005.7762638265974	15059.747867477881	-544.7290885929735	0.0	-294.73123332448137	-10.627533595411796
240000	-858.0260750390854	-14.787342438329787	-843.2387326007556	0.3206491298998431	0.44742938953542866	1.3815734954605239	1.0	1.0	8.600309671023877E-4	1.5101150545683852E-4	1.5101150545683852E-4	9.612833141578599E-4	-0.1660838067460345	1195.7316898032707	-187.84185675565433	-187.8418567556543	1069.7848037416397	16621.277910675963	-548.981822083967	0.0	-294.25691051678854	-7.307831138935082
250000	-848.439904421451	-11.087561251235426	-837.3523431702156	0.1551392371075579	0.3724224544589469	0.07795443964277204	1.0	1.0	0.0010216851175022014	-1.0210808320095267E-4	-1.0210808320095267E-4	0.001487793889167747	0.08281904240616629	985.5349238695962	67.63778419617856	67.63778419617857	676.7781288976003	22031.49436595472	-545.8459559607356	0.0	-291.50638720948	-3.391368399777956
260000	-854.3689109345773	-11.857073535337085	-842.5118373992402	0.38655827693797984	0.39302776934216205	1.1109708519426718	1.0	1.0	6.760983890914722E-4	-1.9469880134933206E-5	-1.9469880134933206E-5	8.415877848842985E-4	0.025811224936469288	1480.0607124970288	34.24075917249998	34.240759172499985	1189.0223235766064	18319.320998949792	-550.5819378392354	0.0	-291.92989956000486	-4.185980985809317
270000	-868.9069375978032	-24.197600391445704	-844.7093372063575	0.33238661837348304	0.6001137108778796	3.9379486514925266	1.0	1.0	0.0010698840723791484	-1.6822766088957921E-4	-1.6822766088957921E-4	0.001248138201520142	0.1455786566056057	954.9184309146132	128.7066558634775	128.7066558634775	818.5407821125375	13136.160502609027	-551.2428057416867	0.0	-293.46653146467094	-13.817909319025084
280000	-862.6574018609454	-14.111673389963736	-848.5457284709817	0.3132301089708994	0.48976908941641445	2.4989457748492683	1.0	1.0	0.0010206476966875498	-4.0876615473708246E-5	-4.0876615473708246E-5	0.0010119129017649524	0.04022216406582892	981.3576685899445	39.64232493840049	39.64232493840049	989.8287118644206	17437.431469960426	-560.3422841374309	0.0	-288.2034443335508	-5.845519692531475
290000	-863.1960949285617	-13.733410303677234	-849.4626846248844	0.13890994980096077	0.4432596278473208	1.8265386517516276	1.0	1.0	8.472347449293791E-4	-2.4189982887926718E-4	-2.4189982887926718E-4	0.0011226846840355356	0.24803032553802334	1257.6818029459964	270.9870520577754	270.9870520577753	949.1104106730164	24408.831211294648	-550.8641011687499	0.0	-298.5985834561345	-6.858490972922356
300000	-849.5100673157244	-4.386930778459272	-845.1231365372652	0.1692171381231623	0.37676494794632515	4.0774411337557765	1.0	1.0	0.0012021184142405722	-2.827475534246258E-4	-2.827475534246258E-4	9.935564895211695E-4	0.25871937216291335	891.5407189594625	253.7157773341169	253.7157773341169	1078.688053079858	25324.05597337943	-553.5994675278121	0.0	-291.5236690094531	5.970650301016761
310000	-841.2288286442878	-7.7655472641985686	-833.4632813800893	0.19951867899044184	0.40369681766083604	0.22098189424314896	1.0	1.0	0.0010780083271299114	-2.3815392762259834E-4	-2.3815392762259834E-4	0.001370936107286637	0.19590164509703398	964.6577272403897	167.57675673776262	167.5767567377626	758.5394076851237	20519.217655603246	-542.683224854282	0.0	-290.7800565258072	-0.34139926067177784
320000	-852.8139764646144	-15.332820902796076	-837.4811555618182	0.1685638779581458	0.48564979567974614	1.4527551303590678	1.0	1.0	0.0012222542973962655	1.3101692268001507E-4	1.3101692268001507E-4	0.0011790953767939396	-0.10913703223201023	828.0228373619717	-92.00697941409969	-92.00697941409969	858.3313031552891	19430.886949689902	-546.1136371640828	0.0	-291.36751839773547	-5.701742699010682
330000	-849.872818015507	-14.821899558440778	-835.0509184570662	0.15140372184669168	0.39265060288773596	1.8693244556596984	1.0	1.0	9.88754973065878E-4	1.1900111894924461E-4	1.1900111894924461E-4	0.0011478551750778556	-0.11170256769369608	1024.1517316599702	-106.17646257776077	-106.17646257776077	882.1976324531901	21087.76160552382	-541.9496741618595	0.0	-293.10124429520675	-3.933732534464707
340000	-861.3446897117007	-20.260919886554525	-841.0837698251461	0.2995244219448036	0.44108495430253664	1.8568103084239154	1.0	1.0	0.0010968810070044511	-2.0213834466174157E-4	-2.0213834466174157E-4	0.0014029230313353316	0.16294912177020848	936.5434093896375	134.9406419664339	134.9406419664339	732.2402263343729	16105.419544771956	-545.0065470973014	0.0	-296.0772227278446	-10.130730921887194
350000	-870.7623763562414	-22.742888766723063	-848.0194875895183	0.20580837576608166	0.5595772928884811	0.8524566710841299	1.0	1.0	7.749057600408368E-4	3.2282234954917305E-5	3.2282234954917305E-5	8.052038369600679E-4	-0.04086826790219559	1292.6384874914568	-51.82446661271636	-51.82446661271636	1243.9993000893767	17510.100093484038	-546.5134319259184	0.0	-301.50605566359985	-13.921086298204164
360000	-853.347334516104	-16.835682436019454	-836.5116520800844	0.2042347297010947	0.5838726459321004	-0.7165672259629132	1.0	1.0	0.0014095484006724215	1.2337027996483263E-4	1.2337027996483263E-4	0.001220491286766271	-0.0940596183107002	715.7797370793332	-72.35278736860212	-72.35278736860214	826.655785726321	17458.721960435832	-542.9840916932089	0.0	-293.5275603868755	-9.993243022404975
370000	-863.3342178530779	-17.894630154450446	-845.4395876986275	0.18326975901197898	0.6044494652274366	7.993410426806252	1.0	1.0	9.917540091549857E-4	-2.3467680399700402E-4	-2.3467680399700402E-4	0.0013662044350652295	0.20160919578273936	1051.0352112588341	180.5392940733373	180.5392940733373	762.9666232778977	19300.618132738397	-550.8454968794323	0.0	-294.5940908191952	-2.33277950739674
380000	-863.575863257945	-18.184641493362065	-845.391221764583	0.42021554359315333	0.3728862116763886	0.18103342381080378	1.0	1.0	9.724113942974014E-4	3.5059457226947436E-5	3.5059457226947436E-5	6.473075274511188E-4	-0.044190085316361705	1030.3834264622778	-55.8076063315017	-55.80760633150171	1547.8834122823948	15818.997884872826	-549.7192510939775	0.0	-295.6719706706055	-11.082925758919263
390000	-851.7230703253224	-13.55787491053163	-838.1651954147908	0.3272233332727481	0.4127994295883453	3.037529369984333	1.0	1.0	0.0010634357372359758	-2.2017167576297343E-4	-2.2017167576297343E-4	0.0014645048670576452	0.17642511646913492	970.557718098977	145.9123312084754	145.9123312084754	704.7608961179546	16262.807224314036	-545.2977041340727	0.0	-292.8674912807182	-2.8803066923389915
400000	-875.4580114282629	-24.46709093905906	-850.9909204892039	0.23018134079039165	0.6610612432280087	1.4858624425745404	1.0	1.0	0.0012165796937500843	-2.1891313247597054E-4	-2.1891313247597054E-4	0.001268555950266232	0.1762165606039605	848.3187964764167	146.3933262351756	146.39332623517558	813.5608219748786	17502.176572414643	-558.0499716061315	0.0	-292.94094888307234	-11.885663107839132
410000	-873.6478016301369	-30.743263550826704	-842.9045380793102	0.2431749266377084	0.7788700365789432	7.09779376889953	1.0	1.0	0.0010320953986359105	2.2561038893812444E-4	2.2561038893812444E-4	0.001013217489696776	-0.22062150070619244	1018.4758178745586	-226.7812466043387	-226.78124660433866	1037.4516981194804	19372.51053938004	-548.2675685230071	0.0	-294.6369695563031	-8.88187234390813
420000	-860.1196466218901	-17.51951530942389	-842.6001313124661	0.397363248109013	0.5446825310202054	2.840633820246369	1.0	1.0	5.392351969803993E-4	2.1120269380802426E-4	2.1120269380802426E-4	8.165156431340386E-4	-0.31829372918155496	2063.537155388483	-533.7614896368256	-533.7614896368256	1362.7808282904093	16335.64711647192	-546.3334390596141	0.0	-296.26669225285207	-7.20917474873039
430000	-855.1721996564462	-12.25423724133423	-842.917962415112	0.2110330569917263	0.3723522405661966	-1.7895727659925045	1.0	1.0	0.0014716834720728401	-1.5968482410521348E-4	-1.5968482410521348E-4	0.0011118122092448866	0.12483625123308567	690.2508708405102	99.13777523049289	99.13777523049289	913.6712025224016	19338.801627150864	-551.7311313148663	0.0	-291.1868311002458	-4.66170511447981
440000	-853.1030884186291	-16.025076309158035	-837.078012109471	0.26284719590651034	0.43325544421923945	2.230570677082909	1.0	1.0	6.702207543409712E-4	2.1874126824197865E-4	2.1874126824197865E-4	0.0011239776118417328	-0.2520246146007785	1593.2427628731912	-310.06662312176843	-310.0666231217684	950.0406014595275	19664.011872314317	-542.4578422421197	0.0	-294.6201698673514	-8.069538063123884
450000	-856.631738371955	-16.48121232065086	-840.150526051304	0.16887964061199826	0.49322392986403907	1.6718397630963613	1.0	1.0	6.608696480684194E-4	-1.9890447954956634E-4	-1.9890447954956634E-4	0.0011914714178703366	0.2241531501190266	1593.2078515529179	265.97044106508525	265.9704410650852	883.6995133610523	21734.50901418396	-543.0593512056239	0.0	-297.09117484568014	-9.608700903041642
460000	-842.1070406937275	-8.656589067619208	-833.4504516261084	0.1833760831506388	0.46200466178186883	3.3458469829705795	1.0	1.0	0.0010835817417877648	9.35889925220921E-5	9.35889925220921E-5	0.00107336344198371	-0.08678017730663376	929.8679588137679	-81.07729594658163	-81.07729594658163	938.7201976824433	21262.110117646076	-545.3169277645422	0.0	-288.1335238615662	-0.29076952636107656
470000	-865.0011952745642	-19.19722931560215	-845.8039659589621	0.3276266650459083	0.4063801624935427	0.9380719840552474	1.0	1.0	0.0010580228018139248	1.768092980934697E-4	1.768092980934697E-4	0.001380873268854924	-0.14627855955629934	965.8253826788333	-123.66588002236304	-123.66588002236304	740.0138017678026	15115.422055707715	-546.6600772658226	0.0	-299.1438886931395	-13.886424400214674
480000	-861.6341994666532	-7.109502586485179	-854.524696880168	0.3682483834641287	0.441676885933518	1.8701015744636946	1.0	1.0	5.782824409173965E-4	2.5457235924070414E-5	2.5457235924070414E-5	8.526270356952783E-4	-0.03625448121207532	1731.534707689644	-51.6991436102261	-51.699143610226095	1174.3893582724954	17089.3412779461	-559.0048798283124	0.0	-295.51981705185557	1.3305659860709214
490000	-867.5694318947732	-7.453478380670871	-860.1159535141023	0.3157607935742722	0.4237005978072244	1.0546598021208824	1.0	1.0	0.0010893001886995335	-3.5983758860723696E-4	-3.5983758860723696E-4	9.457207184825004E-4	0.35452860888283527	1049.9950240528653	399.51295358215435	399.5129535821543	1209.4054359617178	17751.943604520464	-561.6077149963968	0.0	-298.5082385177055	-0.7353523648839355
500000	-874.1855067293909	-18.182444453019343	-856.0030622763716	0.23557168718296134	0.3771503115826979	-0.06748257139539482	1.0	1.0	0.0013343515879534057	-2.666930844473408E-4	-2.666930844473408E-4	0.0010531997719908776	0.22496825395575487	789.3786889406412	199.88784934184454	199.88784934184451	1000.1034325078123	15776.721758877793	-564.6709750820675	0.0	-291.33208719430417	-11.529535205532284
510000	-854.5553226422617	-11.477098521076005	-843.0782241211857	0.39559484356474806	0.37593259624335007	0.008400010678782266	1.0	1.0	9.046957298224261E-4	1.0249958777641881E-4	1.0249958777641881E-4	7.586793106093935E-4	-0.1237205175597065	1122.526250724806	-151.65627473758738	-151.65627473758738	1338.5691311769062	16930.948670508424	-546.8644536423438	0.0	-296.2137704788418	-3.093406898499496
520000	-885.3672761668663	-28.60623433002657	-856.7610418368397	0.28247925744245705	0.5386774059514134	2.6071372613133823	1.0	1.0	7.813343078078142E-4	-8.45331133692385E-5	-8.45331133692385E-5	0.0010727249958919303	0.09233454577534031	1290.8673922540659	101.72321893491088	101.72321893491088	940.221384102173	15839.339446373497	-556.3668256597044	0.0	-300.3942161771352	-18.12737042547996
530000	-859.3795570470629	-19.594177192702766	-839.7853798543601	0.3013547097661499	0.5214750371640523	-0.06616351671553544	1.0	1.0	8.908161234954249E-4	-2.55682160682042E-4	-2.55682160682042E-4	7.793299467727609E-4	0.306863836746277	1239.261713357288	406.5763337259652	406.5763337259653	1416.5429162073913	17520.404134960678	-543.6010017345676	0.0	-296.1843781197925	-13.109169697877629
540000	-872.3502312152426	-27.05985581544779	-845.2903753997948	0.3360213783612251	0.5596318606447218	0.8949226368795589	1.0	1.0	7.379770646875009E-4	2.53372988464072E-5	2.53372988464072E-5	8.756289712974451E-4	-0.03151946376453185	1356.4032169443606	-39.24903673872724	-39.249036738727234	1143.1719339871543	16871.814550390147	-545.1624421443724	0.0	-300.1279332554223	-17.961196128401806
550000	-875.2235327405363	-25.954632804039075	-849.2688999364972	0.16983257024035864	0.48286987339533843	0.8220231133042786	1.0	1.0	7.526730775471493E-4	3.827371797448623E-4	3.827371797448623E-4	0.0011047978296793558	-0.4197165121206051	1612.6932633335334	-558.688345342745	-558.688345342745	1098.6904291847627	18768.634195077455	-547.8169071376145	0.0	-301.45199279888266	-17.28321806727063
560000	-870.1657530924139	-30.327459224822785	-839.8382938675911	0.32916997351744304	0.47344294197190206	-0.08105421432294846	1.0	1.0	9.117485200877409E-4	-1.9746041109327725E-4	-1.9746041109327725E-4	0.001008040663474988	0.20596976692536684	1145.384954016973	224.36414727614581	224.36414727614581	1035.9731254845872	14489.329095916157	-548.1168726502573	0.0	-291.72142121733384	-20.03861609360555
570000	-871.3917978746939	-20.737673853538993	-850.6541240211549	0.24983399435622822	0.49079883880562253	0.6602312251307076	1.0	1.0	7.985265888872082E-4	2.4821756305775777E-4	2.4821756305775777E-4	0.001280651756498265	-0.24545523098662525	1332.5928682921217	-258.28485584563845	-258.28485584563845	830.9135032948908	18034.59258065447	-550.5872249816841	0.0	-300.06689903947074	-10.756959596294902
580000	-868.0505185981069	-20.790118501498966	-847.260400096608	0.30331110131014116	0.595607708454389	1.1235394096995834	1.0	1.0	7.425274223321413E-4	-1.2278463756180394E-4	-1.2278463756180394E-4	9.827905695993246E-4	0.14373326590239718	1375.1614137995584	171.80536831076316	171.80536831076319	1038.975231819228	16043.583503231246	-551.3722366803827	0.0	-295.8881634162254	-11.482660597378393
590000	-859.4165741329608	-7.155047879681719	-852.261526253279	0.18771904967553193	0.3648551703001021	-0.01836083966788382	1.0	1.0	9.237337983137559E-4	3.6031749191944506E-5	3.6031749191944506E-5	0.0010090029545802514	-0.03732206885309205	1084.0730106778906	-38.71251976933155	-38.71251976933156	992.4598092178038	24053.124946146036	-551.4551386865126	0.0	-300.80638756676643	1.295629608727632
600000	-850.5147167028252	-13.94857695233019	-836.566139750495	0.21527763305551348	0.4402808334786105	1.7122956136717344	1.0	1.0	7.864448482185247E-4	-1.1930125093215833E-4	-1.1930125093215833E-4	0.0011095395125563688	0.1277142846518776	1292.62897321779	138.98761761149916	138.98761761149916	916.2191928640182	19268.313851596322	-545.6361456597893	0.0	-290.9299940907057	-4.090869197084868
610000	-851.3559887817698	-10.18099811521566	-841.1749906665542	0.9981963332413912	0.3468321824127251	0.036646744868316095	1.0	1.0	6.990493373000783E-4	2.8264580401433612E-5	2.8264580401433612E-5	5.709060200796816E-4	-0.04474106494335355	1433.3834888596382	-70.96436443480859	-70.96436443480857	1755.1151025598817	11881.161283870288	-549.1602545330761	0.0	-292.0147361334781	-4.328526572413914
620000	-857.7031926400535	-16.74802074457746	-840.955171895476	0.33865603821552137	0.4909916513038312	0.17394511615228492	1.0	1.0	5.823705506471608E-4	-5.148037615739521E-5	-5.148037615739521E-5	9.672661615323367E-4	0.06859129642479939	1725.2366286082881	91.82150077551515	91.82150077551515	1038.7285789131486	15153.877812809966	-546.813290879376	0.0	-294.14188101609994	-9.496920589385716
630000	-860.9540255919045	-20.573177045537626	-840.3808485463669	0.17134244837698048	0.5146460003097565	1.699214457899349	1.0	1.0	9.872958589414187E-4	-8.593270144771823E-5	-8.593270144771823E-5	0.0011259763201940912	0.08150235888612324	1019.6407136155449	77.81733901114308	77.81733901114308	894.0570384172661	16571.664468772	-547.9606360343713	0.0	-292.42021251199554	-10.49161237013188
640000	-861.2898171471443	-18.044284611576117	-843.2455325355681	0.32624945341256084	0.356346389327839	-0.5300776774289602	1.0	1.0	6.808849102497296E-4	1.1299181961453164E-4	1.1299181961453164E-4	8.083756918822697E-4	-0.15230127006070718	1503.5529168373957	-210.1611684594497	-210.1611684594497	1266.4241430278507	17357.289377347257	-545.9264934420414	0.0	-297.3190390935268	-9.632897332352305
650000	-853.7613560539096	-12.902042704504424	-840.8593133494052	0.3541751773404006	0.4670535945648749	0.8699140581963702	1.0	1.0	8.740247220310693E-4	1.439316887256389E-4	1.439316887256389E-4	0.0010980991052220947	-0.14691758930565676	1169.3730545455883	-153.27381444042234	-153.27381444042234	930.7547507227177	16306.309853725768	-553.0174014519823	0.0	-287.84191189742285	-4.924440347076799
660000	-869.2018961922282	-22.48420448891232	-846.717691703316	0.21002313167575415	0.5178889050757652	6.311700186094289	1.0	1.0	9.884878308186649E-4	-1.2493183029748235E-4	-1.2493183029748235E-4	0.0010589463299356886	0.12210978435185618	1026.9590227126712	121.15804807199208	121.1580480719921	958.6288445445153	17458.02728930394	-552.9666583029939	0.0	-293.7510334003221	-7.825009920031406
670000	-878.1330255754884	-25.562037109969776	-852.5709884655187	0.15833029490659759	0.4437899128168857	5.3508988676728535	1.0	1.0	7.136433298598097E-4	3.599361911663429E-6	3.599361911663429E-6	9.436874601964366E-4	-0.004386022134910999	1401.2871636545547	-5.344714067845285	-5.344714067845285	1059.6932562313395	19239.154700611798	-553.0111625702342	0.0	-299.5598258952845	-9.980146600640271
680000	-866.8851692937053	-18.306403432159055	-848.5787658615462	0.3186313223447071	0.3367229174411915	0.9929849886567148	1.0	1.0	7.189048626900978E-4	-2.2061804411121325E-4	-2.2061804411121325E-4	8.657447016844671E-4	0.27964715041003463	1509.0132960291758	384.5424190988671	384.5424190988671	1253.0680167821238	15488.943474210573	-552.3411272957944	0.0	-296.2376385657518	-8.308884496338397
690000	-872.7291610666055	-25.23198897509379	-847.4971720915116	0.4220035301983152	0.5675647016508694	1.3954263473515838	1.0	1.0	0.0012590488195175673	-9.968697138561754E-5	-9.968697138561754E-5	8.266320812467167E-4	0.0977149442716982	801.9071555363198	96.70529063825707	96.70529063825707	1221.3901207632375	13588.275223608814	-546.68253751673	0.0	-300.81463457478156	-15.643028230416531
